日期,工作名稱,公司名稱,公司地址,薪資,工作內容,地區,經歷,學歷,公司人數,文章編號,工作網址
8/24,軟體工程師,台灣脈動股份有限公司,台中市大里區(S1智匯中心),"40,000",必要時到現場幫客戶的機台Debug其他加分項目: * Linux、Raspberry Pi 、Python* 機器手臂使用經驗、了解運動學演算法。* 英文閱讀能力，能閱讀英文手冊。本職缺「不是」:   * 自動化機台設備的系統設計,台中市大里區,經歷不拘,大學,員工40人,7q819,www.104.com.tw/job/7q819?jobsource=jolist_c_relevance
9/07,軟體工程師_(高雄_工程部),捷思環能股份有限公司,高雄市前鎮區復興四路12號3樓之6(高雄軟體科技園區),"35,000",1.高雄微型感測器警報系統維護及相關開發。2.工程部小型專案前端程式設計及後端資料庫維護。,高雄市前鎮區,經歷不拘,大學,員工85人,74v1f,www.104.com.tw/job/74v1f?jobsource=jolist_c_relevance
9/06,軟體測試工程師(自動化),馬來西亞商極限電腦科技有限公司台灣分公司,台中市西屯區文心路二段201號,待遇面議,一門語言的開發能力(Python)優先3. 熟悉任一Web API Socket 測試方法4. 熟悉掌握資料庫基本知識和常用命令,台中市西屯區,1年以上,專科,員工37人,7qhxe,www.104.com.tw/job/7qhxe?jobsource=jolist_c_relevance
9/04,T-全端應用軟體工程師（工作地：台南科學園區）,緯創軟體股份有限公司,台南市新市區台南科學園區,待遇面議,【3年以上軟體相關經驗者，歡迎投遞！】● 主要專案為半導體客戶AI 專案，負責IOT及大數據相關系統；技術要求： 1. 熟Java或php python任一主流程式語言2. 擅長Java、JSP、Java script、HTML、,台南市新市區,3年以上,專科,員工8600人,6utpg,www.104.com.tw/job/6utpg?jobsource=jolist_c_relevance
9/05,遊戲自動化測試工程師,塶樂微創有限公司,台中市南區忠明南路758號,"35,000","- 遊戲的API自動化驗證, 需會K6, jmeter等相關工具。- 遊戲UI自動化驗證, 需會selenium,puppeteer等相關工具。- 進行測試規劃、測試執行、測試管理、問題追蹤。- 針對Debug的issues項目進行驗證。- 協助進行issues的重現操作流程。- 針對遊戲可玩性提出改善優化建議。- 善於溝通、工作有耐心、責任心強。***應徵時請附上作品集、文案、自傳、證照等加分文件***",台中市南區,經歷不拘,大學,員工30人,7xkye,www.104.com.tw/job/7xkye?jobsource=jolist_c_relevance
9/07,影像處理工程師,帷享科技股份有限公司台中分公司,台中市南區忠明南路787號23樓,"32,000",1.產品演算法之設計與開發2.產品演算法之可用範圍測試與定義3.產品演算法技術文件產出與管理4.前瞻技術資料蒐集分析.新演算法導入產品可行性評估6.處理演算法問題所導致之客訴/客服7.其它研發、設計、交辦事項,台中市南區,經歷不拘,大學,員工350人,45pfe,www.104.com.tw/job/45pfe?jobsource=jolist_c_relevance
9/05,資料科學家 Data Scientist,昱泉國際股份有限公司,台中市西屯區台灣大道二段633號11F-5,"40,000",- 利用資料科學技術洞察客戶行為數據- 執行需求訪談、資料收集、資料清理 、模型建置、資料視覺化等任務- 機器學習/深度學習演算法開發應用條件: - 良好的溝通與表達能力- 善資料視覺化- 熟SQL、Python- 熟悉機器學習方,台中市西屯區,經歷不拘,大學,上市上櫃,7yffz,www.104.com.tw/job/7yffz?jobsource=jolist_c_relevance
8/10,兒童程式設計師/講師（台中地區）,睿智教育股份有限公司,台中市南屯區向上南路一段327號,400,歡迎具有耐性、喜歡與小孩子互動、對教學有熱忱的你，加入我們全台各地的教學團隊，一起帶領孩子快樂學習！ ​【 為什麼加入CodePro 團隊？】大部分人對於老師的想像可能都停留在所謂：「師者，所以傳道、授業、解惑也」。然而，在 CodePro 教學團隊不只是教學，自己在「軟實力」上也會有很大的進步：因為我們都在把「複雜的概念講的淺顯易懂」。因此，CodePro 教學團隊不乏有：爸爸媽媽、工程師、PM、老師、室內設計師、護理師... 等。 CodePro 教學團隊更像是一個社群。不論資電科系與否，我們一起在這交流心得與機會，共同創造無限可能。【 教學內容 】我們的學生涵括幼稚園大班到高中生（K12）都有。我們將依個人背景（因此，請讓我們認識你／妳）與經驗指派合適的教學現場。對於初入教育的夥伴們，我們也將優先安排接受專業的教育訓練。期待你/妳與我們一起以互動有趣的方式帶領孩子學習！【 我們期待你有 】1. 願意細心且耐心的教導孩子 2. 遇到突發狀況，有基本的應變能力 3. 願意在課後與家長溝通學生上課學習情況4. 教學經驗（畢竟是教學工作，如果你有相關經驗當然是加分，沒有也沒關係，我們可以協助你）【 加入我們 】CodePro 酷博兒童程式教育重視每位孩子上課的過程，透過引導式的活潑教學，讓教課的老師不單單只是教導學生，更是在這樣的學習環境下一同做中學學中做的與孩子一起成長。我們期待你對教學富有極大熱忱，同時對於教學有更多元的想法，那你就是我們正在找尋的夥伴，若你有符合以上的具備條件，請隨時聯繫我們！※ 授課地點：雙北地區、桃園市、新竹市、台中市、台南市 我們將依上述地點優先安排，若您不在上述地區也沒有關係，還是歡迎您聯繫我們，讓我們有機會與您進一步聯繫。,台中市南屯區,經歷不拘,大學,員工10人,7viuc,www.104.com.tw/job/7viuc?jobsource=jolist_c_relevance
5/18,數據分析師,傲群科技有限公司,台中市西屯區朝富路213號14樓A1,"50,000",1. 規劃並執行各類研究調查專案。2. 管控問卷資料的品質，包括訪員訓練、複核問卷、側聽及輔導等管理工作。3. 進行調查數據的彙整、除錯，分析調查數據與繪製統計圖表，並撰寫分析建議報告。4. 收集及分析市場情報（如：消費者的人口特性、偏好、需求與購買習慣，以及競爭者的品牌形象、價格、產品、通路及行銷方案等）。. 分析企業統計數據（如：營業額、銷售量、客戶數等，預測與追蹤市場和銷售的趨勢）。,台中市西屯區,經歷不拘,學歷不拘,員工30人,7vpyk,www.104.com.tw/job/7vpyk?jobsource=jolist_d_relevance
8/31,【高雄】TE工程師,凱銳光電股份有限公司,高雄市前鎮區,待遇面議,1. 新產品測試程式開發。2. EMS/OEM新機種測試移交。3. 測試程式維護及異常處理。4. 自動化治具程式撰寫。. 導入SFIS自動化測試程式。6. 協助產品測試驗證作業及試產測試。7. 零件規格承認書確認發行。8. 其他主管交辦事項。,高雄市前鎮區,2年以上,大學,員工550人,7etm3,www.104.com.tw/job/7etm3?jobsource=jolist_d_relevance
9/06,"Business Analyst, Solutions Consultant ",主橙資訊科技股份有限公司,台中市西區公益路161號10樓之2(近勤美綠園道),待遇面議,"1. 熟悉Python  Tableau 或Power BI等資料清洗與程式編寫2.Tableau 軟體架構功能測試應用發展3. 數據應用分析與顧問服務• Scope the business requirements,",台中市西區,1年以上,大學,,6yssq,www.104.com.tw/job/6yssq?jobsource=jolist_d_relevance
7/22,自動化測試工程師,永鼎數位科技有限公司,台中市西區台灣大道二段285號,"30,000",工作內容:1. 建置/維護自動化測試環境及架構2. 撰寫測試案例、執行測試工作、產出測試報告。3. 開發自動化測試程式。4. 針對未自動化部分進行手動測試。. 協助公司系統上線前後的測試檢查。,台中市西區,1年以上,專科,,76l81,www.104.com.tw/job/76l81?jobsource=jolist_d_relevance
9/01,System Engineering Manager of Smart Production Line _DSM_OT (Taichung/台中),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,台中市西屯區科園一路8號,待遇面議,"1.	Proceed Product Process Analysis with Product Design Team to design the aligned equipment and production line2.	Use Related Tool to describe the requirement from product design and production team to communicate well to finalize the production line design for the optimized smart manufacture features.3.	Select and decide the related process equipment requirement to meet smart production line’s strategic goal 4.	Define system specification of the related equipment and production line meeting Delta DSM strategic goals and proceed the system design.	Coordinate related design team such as smart machine design team, related smart production line design team including mechanical design & Electromechanical team, Electrical/Electronics Team, Software Design Team, and Information management team) to complete the smart production line to meet the requirement and validated together with users well6.	Leading the technology transfer for the production line POC to Diligent Team for duplication and to keep the solution keeping the excelsior. 7.	Leading OT Team project members to coordinate with IoT Team and IT Team with production line well parameters and data collected for AI intelligent self-learning for continuous optimization for production line built-in, edge-computing, mist, and/or cloud computing for the optimized smart manufacturing. ",台中市西屯區,3年以上,碩士,上市上櫃,7tg99,www.104.com.tw/job/7tg99?jobsource=jolist_d_relevance
9/07,軟體自動化測試工程師 QA Engineer,肚肚股份有限公司,高雄市前鎮區成功二路25號12樓,待遇面議,寫測試報告9. 提供測試報告和建議以保障產品可測性和架構合理性【職務要求】1.程式設計與撰寫能力：自動化測試工程師需要具備至少一種程式語言的編程和撰寫能力，如Python、Java、C#等，以便撰寫自動化測試腳本和工具。2.測試框架和工,高雄市前鎮區,1年以上,大學,,7kvby,www.104.com.tw/job/7kvby?jobsource=jolist_d_relevance
9/05,軟體開發工程師 Software / Development Engineer,新加坡商羅福斯有限公司台灣分公司,台中市西區台灣大道2段,"42,000","1. 負責軟體分析、設計以及程式撰寫。2. 現有系統程式維護與開發。3. 規劃執行軟體架構及模組之設計，並控管軟體設計進度。 4. 進行軟體之測試與修改。. 協助研發軟體新技術與新工具。6. 具有良好溝通、協調、組織、團隊合作能力。7. 熱衷於學習各種工業加工製程知識。8. 需配合專案需求出差。1. Responsible for software analysis, design and programming.2. Maintenance and development of existing system programs.3. Plan and execute software architecture, module design and manage the software design process.4. Test and modify the software.. Assist in the development of new software technologies and new tools.6. Good communication, coordination, organization and teamwork skills.7. Enthusiastic about learning various industrial process knowledge.8. Need a business trip for the job.    ",台中市西區,經歷不拘,專科,外商公司,6zmdq,www.104.com.tw/job/6zmdq?jobsource=jolist_d_relevance
7/31,智慧製造程式設計工程師,國聯機械實業股份有限公司,高雄市岡山區本工東二路38號,"35,000",==================== ★VB.Net、C#、MS SQL Server、系統分析與程式設計能力。 ☆有MES系統維護經驗或現場製程經驗尤佳。 ★Mongo DB、Python 大數據應用。歡迎,高雄市岡山區,2年以上,專科,員工50人,81cp6,www.104.com.tw/job/81cp6?jobsource=jolist_d_relevance
9/05,技術工程類 - 軟體設計工程師 - AI【高雄】,日月光半導體製造股份有限公司,高雄市楠梓區經三路26號,"38,000",應數位企業發展需求，將進行AI相關技術導入，整合供應鏈管理與客戶服務1. 協助定義專案分析的範圍以及方法論，定義假說以及指標，調整設計數據模型2. 將商業問題轉化為可分析的條件以及狀態3. 定義解決方法步驟的優先度4. 使用統計，數學，機器學習等方法分析生產活動產生的資料. 開發分析工具套件協助分析6. 設計建立預測工具，並尋找分析資料產生的新洞見*********************************************我們運用新興IT資訊科技，開發自動化、智慧化、行動化等應用，創造 IT 的價值，以引領公司創新與突破。日月光公司在半導體封裝、測試領域排名世界第一，與國內外頂尖企業互動密切，能提供你連結全世界的國際化舞台；歡迎有志一同的人才菁英加入我們的團隊，一起迎接挑戰，揮灑你的創意，成就個人精彩卓越的職涯。*********************************************,高雄市楠梓區,經歷不拘,大學,上市上櫃,74iur,www.104.com.tw/job/74iur?jobsource=jolist_d_relevance
9/01,PHP、Perl 程式設計工程師(高雄),桓基科技股份有限公司,高雄市前鎮區復興四路 12 號 7F-12,"42,000",1.負責Web系統程式開發、設計及維護，熟PHP、jQuery語言，具MySQL資料庫處理能力。2.熟CentOS/ Red Hat Linux系統操作。Perl 或Python為加分項目。3.具系統設計及開發建置2年以上經驗為佳。4 具,高雄市前鎮區,經歷不拘,大學,員工90人,7h60g,www.104.com.tw/job/7h60g?jobsource=jolist_d_relevance
8/30,自動化與軟體研發工程師 (助理工程師/工程師/系統分析師/專案經理人),明億鑫精密股份有限公司,台中市神岡區東洲路269號,"32,000"," Windows Form , MVC■ Python語言■ 物件導向程式設計觀念■ SQL語法■ 關聯式資料庫設計■ 基礎數學應用 (代數、三角函數、空間幾何)-----------------------------------------",台中市神岡區,經歷不拘,專科,員工33人,6tomz,www.104.com.tw/job/6tomz?jobsource=jolist_d_relevance
9/07,影像處理軟體工程師,大立光電股份有限公司,台中市南屯區精科路11號,待遇面議,1.光學設備軟體開發2.影像處理軟體開發,台中市南屯區,經歷不拘,碩士,上市上櫃,wet8,www.104.com.tw/job/wet8?jobsource=jolist_d_relevance
8/31,聲學工程師,弘益生態有限公司,台中市烏日區三和路68號,待遇面議,1.水下噪音與聲學現場量測工作、數據分析、報告製作。 2.專案管理與執行。3.檢驗室文件維護。 4.須配合量測工作出差。,台中市烏日區,經歷不拘,大學,,7lc3i,www.104.com.tw/job/7lc3i?jobsource=jolist_d_relevance
5/18,數據分析師,傲群科技有限公司,台中市西屯區朝富路213號14樓A1,"50,000",•  發現問題、發揮數據價值為導向，能深入理解內部需求與痛點，確定問題與目標，並給予有效的數據解決方案。•  挖掘數據Insight，讓數據提升價值，協助各單位靈活運用數據分析結果。•  運用Tableau 多維度分析工具，完成數據管理、分析與應用全流程工作。 •  熟悉資料庫與SQL語句應用。•  熟悉 ETL 資料整合應用。•  熟悉Excel繪圖工具與基本函式運用。 •  熟悉GA/GTM 工具應用及分析。,台中市西屯區,2年以上,學歷不拘,員工30人,7wyci,www.104.com.tw/job/7wyci?jobsource=jolist_d_relevance
8/28,物聯網工程師,基士德環科股份有限公司,高雄市鼓山區民利街19號,"32,000",物聯網整合服務，從終端設備資料(感測器)串連到資訊整合上傳水務資訊平台，並維護及校正終端設備。 1. 電信、弱電工程規劃與施工2. 終端設備維護與校正 3. 進行前端與後端整合測試並撰寫相關技術文件 4. 針對解決方案/產品/專案相關內容能與相關團隊做討論和整合,高雄市鼓山區,1年以上,專科,員工40人,7cki9,www.104.com.tw/job/7cki9?jobsource=jolist_d_relevance
9/05,研發替代役-應用工程師(台南辦公室),誠雲科技股份有限公司,台南市中西區B211,待遇面議,1. IOT/WinNexus軟體開發與測試，IOT硬體與模組設計與測試。2. 微控制器(MCU)程式編程。3. 專利撰寫與發表。加入誠雲科技，可以在有經驗的同事帶領下，學習運用所學，做出世界級大公司所需要的解決方案，測試驗證並且推展商品。公司將按照所學與興趣安排適合的位置。,台南市中西區,經歷不拘,碩士,員工30人,7puui,www.104.com.tw/job/7puui?jobsource=jolist_d_relevance
