日期,工作名稱,公司名稱,公司地址,薪資,工作內容,地區,經歷,學歷,公司人數,文章編號,工作網址
8/22,用戶測試工程師,MeterSquare Limited_香港商團博手機應用有限公司,台中市西區臺灣大道二段545號4樓1室,"30,000",優先考慮的技能：具備敏捷軟件開發環境中的測試經驗，熟悉敏捷測試方法論，如Scrum或Kanban。具有編程和自動化測試腳本編寫能力，如Python、Java等。熟悉性能測試和安全測試的基本原則和工具。,台中市西區,經歷不拘,專科,員工30人,81hsp,www.104.com.tw/job/81hsp?jobsource=jolist_a_relevance
9/05,PHP程式設計師(薪優),鑫鉑資訊股份有限公司,台中市西屯區,待遇面議,"有CodeIgniter Laravel 經驗有與前端工程師合作經驗有資料庫串接設計經驗(mysql, mariadb)會自己建立開發環境有python經驗加分熟悉API開發會自主開發有前端框架經驗佳(react vue ....)",台中市西屯區,經歷不拘,專科,員工20人,7pn56,www.104.com.tw/job/7pn56?jobsource=jolist_a_relevance
9/05,【合錦科技】 APP開發工程師,合盈光電科技股份有限公司,台中市大雅區科雅路18號,"600,000",合盈子公司-合錦科技1.負責iOS / Android App介面切版、開發、測試與發佈。2.APP軟體效能改善、優化與維護。3.處理APP上架問題4.與團隊人員合作並討論軟體開發需求與解決問題工作待遇不含分紅獎金，分紅獎金依部門績效發放,台中市大雅區,3年以上,大學,員工170人,7yh1x,www.104.com.tw/job/7yh1x?jobsource=jolist_a_relevance
8/14,影像品質調校工程師(台中),勝品電通股份有限公司,台中市北區五權路375號10樓,待遇面議,"具和程式語言，如C/C++, Python等。具備優秀的問題解決能力和創新思維，能夠應對各種技術挑戰。良好的團隊合作和溝通能力，能夠與多個團隊密切合作，實現共同目標。對新興科技和影像技術保持濃厚興趣，並願意不斷學習和成長。我們能為你提供：",台中市北區,經歷不拘,大學,員工400人,6juiq,www.104.com.tw/job/6juiq?jobsource=jolist_d_relevance
9/01,後端軟體工程師(台中),德鴻科技股份有限公司,台中市北區文心路四段200號5樓之3,"40,000",我們是一家30年的公司，目前正在籌備股票公開發行。服務對象著重於銀行、保險、電信業…等企業的應用開發。我們深信，技術唯有轉化成應用場景才能發揮最大的價值。工作性質除了計畫性的產品發展之外，也包含了專案的短期衝刺。多元化的工作內容，確保你一定不會覺得工作無趣，同時也鼓勵大家學習新的技術，如果你有心向學，我們肯定不會讓你閒著。辦公室位於重慶北路，鄰近捷運大橋頭站(就在樓下)，公共交通便利。大樓備有機車停車場，便利機車通勤，不用擔心上班找不到機車停車格。採開放空間設計，沒有高聳的隔板，環境寬敞明亮，無限提供免費咖啡喝到飽。另外還有台中、雲林辦公室，如果你家住中區或雲嘉南，也非常歡迎加入我們。已經具備的能力固然重要，但我們更在意的是你未來的發展潛力，如果你有一絲絲興趣跟我們一起努力往前，請趕快與我們聯繫。工作內容：•	主要工作為前後端程式設計及單元測試、設計文件撰寫。•	主要的開發內容為：文本分析、數據分析、語音辨識...。,台中市北區,1年以上,大學,員工99人,7jerf,www.104.com.tw/job/7jerf?jobsource=jolist_d_relevance
8/28,財務會計,宙隆企業股份有限公司,台中市北區台灣大道二段360號14樓之1,"35,000",1.	具會計師事務所及三角貿易/製造產業二年經驗以上尤佳 (略具英文基礎佳)2.	熟悉Python、Power Query、Power BI尤佳3.	熟悉Excel函數、表格彙整、樞紐分析、資料分析等功能 (具備MOS-Excel認證更佳),台中市北區,5年以上,專科,員工300人,7ck27,www.104.com.tw/job/7ck27?jobsource=jolist_d_relevance
9/04,假日程式兼職老師（台中）,猿創力程式設計學校_壞主意有限公司,台中市南屯區；請參考常態教室地點: https://reurl.cc/ERk8xm,350~600,生人數皆持續成長中，因此我們正在打造一個精英教育團隊，一起努力打造夢想。【程式課程內容】　從簡單的積木語言到困難的Python都有，誠摯邀請不怕困難的老師們！【工作內容】　●自由度高，教材由公司提供，你完全不用準備教材。　●擔任課堂講師，,台中市南屯區,經歷不拘,高中,員工14人,7slob,www.104.com.tw/job/7slob?jobsource=jolist_d_relevance
7/04,軟體設計工程師,港洲營造股份有限公司,台中市西屯區工業區一路68號9樓,待遇面議,1. VMware 管理與維護2. 資訊軟硬體維護，異常問題排除3. AD、Exchange、Firewall、Switch、NAS、MSSQL管理與設定,台中市西屯區,5年以上,專科,員工180人,7u6x9,www.104.com.tw/job/7u6x9?jobsource=jolist_d_relevance
9/01,軟韌體工程師-台中,創新服務股份有限公司,台中市大甲區大安港路116巷10號,"35,000",1. 軟體程式開發、測試、除錯及維護。2. 韌體程式開發、測試、除錯及維護。3. 新技術的研究、評估、導入。4. 影像處理。 ,台中市大甲區,經歷不拘,專科,員工80人,7672d,www.104.com.tw/job/7672d?jobsource=jolist_d_relevance
9/06,軟/硬體人機介面工程師,上銀科技股份有限公司,台中市南屯區精科路7號,待遇面議,1. 設計、撰寫、測試各種軟(韌)體程式， 2. 熟悉物聯網系統之組成架構與雲端服務模式，物聯網通訊及感測系統測試與建置3. 電控、電路規劃與繪製、電控元件安裝、電控配線，具備電控系統選用能力，4. 人機介面與應用整合軟體,台中市南屯區,2年以上,碩士,員工4800人,7aohp,www.104.com.tw/job/7aohp?jobsource=jolist_d_relevance
9/03,UNITY、c#軟體工程師(台中),萊泀股份有限公司,台中市中區,"35,000",1.負責使用UNITY開發、c#程式設計2.規劃執行軟體架構及模組之設計，並控管軟體設計進度。3. 配合專案進行軟體之測試與修改。4.解決開發過程中出現的技術問題。.協助研發軟體新技術與新工具。6.須接受出差7.串接硬體,台中市中區,經歷不拘,學歷不拘,,7hk5l,www.104.com.tw/job/7hk5l?jobsource=jolist_d_relevance
9/03,UNITY、c#軟體工程師(台中),萊泀股份有限公司,台中市西屯區,"35,000",1.負責使用UNITY開發、c#程式設計2.規劃執行軟體架構及模組之設計，並控管軟體設計進度。3. 配合專案進行軟體之測試與修改。4.解決開發過程中出現的技術問題。.協助研發軟體新技術與新工具。6.須接受出差7.串接硬體,台中市西屯區,經歷不拘,學歷不拘,遠端工作,7n0oa,www.104.com.tw/job/7n0oa?jobsource=jolist_d_relevance
6/13,動作控制,勤工股份有限公司,台中市大雅區員林村神林路１段267巷26號,待遇面議,1. 檢視CAN BUS通訊協議。2. AMR運動控制驗證。3. 與研發團隊和PM團隊合作並進行產品測試。4. 出差至客戶端進行AMR佈建。. 從現場收集和報告操作數據。6. AMR運動控制錯誤識別和故障排除。7. 運動控制應用程式、硬體開發。,台中市大雅區,經歷不拘,大學,員工24人,7ywr0,www.104.com.tw/job/7ywr0?jobsource=jolist_d_relevance
8/21,Golang服務端工程師,無名科技有限公司,台中市烏日區高鐵五路156號,待遇面議,1.負責手機遊戲服務端設計和開發2.負責及參與遊戲服務端性能優化,台中市烏日區,2年以上,專科,,80cby,www.104.com.tw/job/80cby?jobsource=jolist_d_relevance
8/31,國網中心_視覺化與算圖技術組_演算法開發專案計畫人員(111_07_4),財團法人國家實驗研究院,台中市西屯區科園路22號,"33,000",1.算圖農場排程技術研發2.雲端算圖環境技術研發3.專利技術檢索與提案規劃4.論文、技術文件撰寫,台中市西屯區,1年以上,大學,員工1500人,7pl0e,www.104.com.tw/job/7pl0e?jobsource=jolist_d_relevance
9/07,【第一事業部】光電系統-高級韌體工程師,合盈光電科技股份有限公司,台中市大雅區科雅路18號,"55,000",1.負責新產品韌體開發2.負責新產品產測治具韌體開發3.新產品自動化檢測評估及開發4.負責新產品性能調制及優化工作待遇不含分紅獎金，分紅獎金依部門績效發放,台中市大雅區,3年以上,大學,員工170人,7rhl1,www.104.com.tw/job/7rhl1?jobsource=jolist_d_relevance
9/07,高級影像處理工程師,帷享科技股份有限公司台中分公司,台中市南區忠明南路787號23樓,待遇面議,1.產品演算法之設計與開發2.產品演算法之可用範圍測試與定義3.產品演算法技術文件產出與管理4.前瞻技術資料蒐集分析.新演算法導入產品可行性評估6.處理演算法問題所導致之客訴/客服7.其它研發、設計、交辦事項,台中市南區,3年以上,碩士,員工350人,73z35,www.104.com.tw/job/73z35?jobsource=jolist_d_relevance
9/04,【台中】雲端工程師 Cloud Engineer,英屬開曼群島商萬里雲互聯股份有限公司台灣分公司,台中市西區,待遇面議,情，並按照指示學習新技術領域。【加分條件】●Azure，AWS，GCP技術認證。●Terraform，Ansible，Rancher的實務經驗。●具有腳本語言，如python，Node.js的實務經驗。●參與Agile DevOps的設,台中市西區,2年以上,大學,員工200人,7j3eu,www.104.com.tw/job/7j3eu?jobsource=jolist_d_relevance
8/31,中區-AI講師(機器學習、深度學習、自然語意、影像辨識...),聯成電腦有限公司(聯成電腦/聯成外語),台中市中區中山路2號3樓,800~1,  職務說明：【業界經驗】具有AI人工智慧相關工作經驗至少一年【授課經驗】具有相關教學經驗至少二年【專業證照】備作品可1.	設計AI相關主題之課程規劃。(舉例：人工智慧演算法、機器學習、深度學習、語音辨識、自然語言、電腦語音、影像辨識、類神經網路、機器人控制、推薦系統、數據分析...等）2.	撰寫課程大綱、教材、教案等內容。3.	錄製教學影片或現場教學。4.	回答學員問題，指導學員作業、專題。.	具備良好溝通、表達能力、教學熱忱與團隊正向溝通合作。【授課地點】大台中地區或線上,台中市中區,1年以上,大學,員工300人,6o2dj,www.104.com.tw/job/6o2dj?jobsource=jolist_d_relevance
9/04,10R0-大數據中心 博士後研究員(生物資訊背景),中國醫藥大學附設醫院,台中市北區育德路2號,待遇面議,或Python4.2.	須修過分子生物課程4.3.	熱於學習、細心且具溝通協調能力,台中市北區,1年以上,博士,員工4000人,7en3u,www.104.com.tw/job/7en3u?jobsource=jolist_d_relevance
8/31,Java程式語言講師-台中三民認證中心,聯成電腦有限公司(聯成電腦/聯成外語),台中市北區,400~1,【業界經驗】有獨立完成Java程式設計專案開發經驗5年以上。【授課經驗】有講師經驗尤佳，若無，至少有相關工作經驗兩年以上。【專業證照】OCPJP國際認證。,台中市北區,5年以上,專科,員工300人,6boe6,www.104.com.tw/job/6boe6?jobsource=jolist_d_relevance
9/04,JAVA程式設計_技能教學講師(大台中地區皆可授課),巨匠電腦股份有限公司(巨匠電腦)(巨匠美語),"台中市西區,北區,西屯區,豐原區,沙鹿區,大里區,彰化市","1,000","1.具相關Java教學經驗兩年以上，若無，至少有相關工作經驗三年以上2.鐘點費以個人專業度及原廠認證可議3.每月保障固定上課時段,上課總時數,保障講師鐘點收入4.上課方式:團班上課,線上真人授課均有,以講師可提供時段及專業能力為主.原廠證照最佳6.兼職，正式皆可",台中市西區,2年以上,專科,員工1000人,72l0y,www.104.com.tw/job/72l0y?jobsource=jolist_d_relevance
9/01,台中分部徵聘Python程式設計兼任講師,中國文化大學_推廣教育部,台中市西屯區台灣大道三段658號3樓,800~1,課程設計、授課教學、編撰講義、準備上課教材,台中市西屯區,6年以上,大學,員工312人,6q9vi,www.104.com.tw/job/6q9vi?jobsource=jolist_d_relevance
8/31,Python 程式設計講師 (台中地區),聯成電腦有限公司(聯成電腦/聯成外語),台中市北區,400~1,【業界經驗】具備相關工作領域經驗3年以上。【授課經驗】若有尤佳，若無則需準備教材試教以確認教學能力。【證照作品】須有獨立程式開發之經驗，並備有不同程式設計相關作品。,台中市北區,3年以上,大學,員工300人,5uu1f,www.104.com.tw/job/5uu1f?jobsource=jolist_d_relevance
8/31,Python程式設計講師-台中三民認證中心,聯成電腦有限公司(聯成電腦/聯成外語),台中市北區,400~1,【業界經驗】具備相關工作領域經驗5年以上。【授課經驗】若有尤佳，若無則需準備教材試教以確認教學能力。【證照作品】須有獨立程式開發之經驗，並備有不同程式設計相關作品。,台中市北區,5年以上,專科,員工300人,6g3ba,www.104.com.tw/job/6g3ba?jobsource=jolist_d_relevance
8/31,Python AI程式設計兼任講師_台中站前認證中心,聯成電腦有限公司(聯成電腦/聯成外語),台中市中區建國路123號3F,400~1,【業界經驗】至少有python開發經驗3年以上。【授課經驗】若有尤佳，若無則需準備教材試教以確認教學能力。【其它】+ 熟 Python程式語言、Scipy、Spark、SQL Server資料庫、資料探勘、統計分析相關經驗。+ 需有作品,台中市中區,3年以上,大學,員工300人,7a5t0,www.104.com.tw/job/7a5t0?jobsource=jolist_d_relevance
8/31,資深Python程式課程講師-台中站前認證中心,聯成電腦有限公司(聯成電腦/聯成外語),台中市中區中山路2號3樓,400~1,【業界經驗】業界五年以上相關經驗﹅能夠獨立開發專案﹅專案經驗分享。【授課經驗】具備一年以上教學經驗尤佳，若無則需準備教材試教以確認教學能力。【作品需求】備作品。,台中市中區,5年以上,專科,員工300人,6g3da,www.104.com.tw/job/6g3da?jobsource=jolist_d_relevance
8/31,Python程式設計講師-逢甲認證中心,聯成電腦有限公司(聯成電腦/聯成外語),台中市西屯區(依照公司規定分派),400~1,【業界經驗】具備相關工作領域經驗5年以上。【授課經驗】若有尤佳，若無則需準備教材試教以確認教學能力。【證照作品】須有獨立程式開發之經驗，並備有不同程式設計相關作品。【注意事項】時薪400為最低鐘點，實際鐘點依科目、經歷...等條件有所差異，最終以記載於委任書之核定鐘點為準。,台中市西屯區,5年以上,專科,員工300人,722ic,www.104.com.tw/job/722ic?jobsource=jolist_d_relevance
